n_estimators,learning_rate,max_depth,reg_alpha,reg_lambda,objective,tree_method,enable_categorical,RMSE
750,0.01,12,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.01,12,2,3,reg:squarederror,hist,True,70198.8426091032
750,0.01,12,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.01,12,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.01,12,2,4,reg:squarederror,hist,True,70265.42164552922
750,0.01,12,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.01,12,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,0,0,reg:squarederror,hist,True,65108.754122445265
750,0.03,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,0,1,reg:squarederror,hist,True,63423.05799523575
750,0.03,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,0,2,reg:squarederror,hist,True,63430.48146365723
750,0.03,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,0,3,reg:squarederror,hist,True,64135.9090530877
750,0.03,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,0,4,reg:squarederror,hist,True,64039.848759223016
750,0.03,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,1,0,reg:squarederror,hist,True,64976.819190801994
750,0.03,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,1,1,reg:squarederror,hist,True,63416.20850400735
750,0.03,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,1,2,reg:squarederror,hist,True,63419.07724713934
750,0.03,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,1,3,reg:squarederror,hist,True,64135.9158934333
750,0.03,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,1,4,reg:squarederror,hist,True,63723.183941176874
750,0.03,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,2,0,reg:squarederror,hist,True,64863.58415527688
750,0.03,6,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,2,1,reg:squarederror,hist,True,63285.15968094062
750,0.03,6,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,2,2,reg:squarederror,hist,True,63470.10640021594
750,0.03,6,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,2,3,reg:squarederror,hist,True,63807.070143326455
750,0.03,6,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,6,2,4,reg:squarederror,hist,True,63537.92244922975
750,0.03,6,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,6,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,0,0,reg:squarederror,hist,True,67614.82676581375
750,0.03,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,0,1,reg:squarederror,hist,True,64112.605971458375
750,0.03,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,0,2,reg:squarederror,hist,True,61018.00495538031
750,0.03,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,0,3,reg:squarederror,hist,True,62333.1413204044
750,0.03,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,0,4,reg:squarederror,hist,True,62609.56796186754
750,0.03,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,1,0,reg:squarederror,hist,True,66879.16881865445
750,0.03,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,1,1,reg:squarederror,hist,True,64408.27170441116
750,0.03,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,1,2,reg:squarederror,hist,True,61067.32604767092
750,0.03,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,1,3,reg:squarederror,hist,True,62333.142983717145
750,0.03,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,1,4,reg:squarederror,hist,True,62645.76098755403
750,0.03,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,2,0,reg:squarederror,hist,True,67599.14256437603
750,0.03,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,2,1,reg:squarederror,hist,True,63681.1050957165
750,0.03,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,2,2,reg:squarederror,hist,True,60961.68861519231
750,0.03,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,2,3,reg:squarederror,hist,True,62635.976322004106
750,0.03,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,8,2,4,reg:squarederror,hist,True,62897.83725486235
750,0.03,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,0,0,reg:squarederror,hist,True,76559.34085213368
750,0.03,10,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,0,1,reg:squarederror,hist,True,68837.34951863579
750,0.03,10,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,0,2,reg:squarederror,hist,True,65676.02277482026
750,0.03,10,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,0,3,reg:squarederror,hist,True,66548.7630331584
750,0.03,10,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,0,4,reg:squarederror,hist,True,67969.0534640744
750,0.03,10,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,1,0,reg:squarederror,hist,True,76443.37389744303
750,0.03,10,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,1,1,reg:squarederror,hist,True,68690.78923473152
750,0.03,10,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,1,2,reg:squarederror,hist,True,66044.99179996797
750,0.03,10,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,1,3,reg:squarederror,hist,True,66512.14084005673
750,0.03,10,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,1,4,reg:squarederror,hist,True,67870.7796769721
750,0.03,10,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,2,0,reg:squarederror,hist,True,76604.1998439001
750,0.03,10,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,2,1,reg:squarederror,hist,True,69099.58506311162
750,0.03,10,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,2,2,reg:squarederror,hist,True,65797.2003399959
750,0.03,10,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,2,3,reg:squarederror,hist,True,66452.94761531259
750,0.03,10,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,10,2,4,reg:squarederror,hist,True,67893.86275023689
750,0.03,10,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,10,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,0,0,reg:squarederror,hist,True,85099.53515989585
750,0.03,12,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,0,1,reg:squarederror,hist,True,71415.6916854425
750,0.03,12,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,0,2,reg:squarederror,hist,True,70076.64434205096
750,0.03,12,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,0,3,reg:squarederror,hist,True,69368.79456867753
750,0.03,12,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,0,4,reg:squarederror,hist,True,69026.52851196573
750,0.03,12,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,1,0,reg:squarederror,hist,True,85180.53233420361
750,0.03,12,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,1,1,reg:squarederror,hist,True,71211.71254629083
750,0.03,12,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,1,2,reg:squarederror,hist,True,69916.26526017013
750,0.03,12,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,1,3,reg:squarederror,hist,True,68915.27972613787
750,0.03,12,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,1,4,reg:squarederror,hist,True,68968.71184233979
750,0.03,12,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,2,0,reg:squarederror,hist,True,85387.00317282148
750,0.03,12,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,2,1,reg:squarederror,hist,True,71381.49274530188
750,0.03,12,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,2,2,reg:squarederror,hist,True,69919.82977727408
750,0.03,12,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,2,3,reg:squarederror,hist,True,69087.05898111209
750,0.03,12,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.03,12,2,4,reg:squarederror,hist,True,68861.54112655301
750,0.03,12,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.03,12,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,0,0,reg:squarederror,hist,True,64867.78334173693
750,0.05,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,0,1,reg:squarederror,hist,True,62961.92275778872
750,0.05,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,0,2,reg:squarederror,hist,True,62667.86359589619
750,0.05,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,0,3,reg:squarederror,hist,True,62184.44068689524
750,0.05,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,0,4,reg:squarederror,hist,True,61931.06814795588
750,0.05,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,1,0,reg:squarederror,hist,True,64697.743013765714
750,0.05,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,1,1,reg:squarederror,hist,True,62686.20408037211
750,0.05,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,1,2,reg:squarederror,hist,True,62551.03750181533
750,0.05,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,1,3,reg:squarederror,hist,True,62010.158515417424
750,0.05,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,1,4,reg:squarederror,hist,True,62035.47007392217
750,0.05,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,2,0,reg:squarederror,hist,True,64757.619501011155
750,0.05,6,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,2,1,reg:squarederror,hist,True,62686.20018407169
750,0.05,6,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,2,2,reg:squarederror,hist,True,62828.97809226818
750,0.05,6,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,2,3,reg:squarederror,hist,True,62079.30303253728
750,0.05,6,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,6,2,4,reg:squarederror,hist,True,62025.75280542744
750,0.05,6,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,6,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,0,reg:squarederror,hist,True,67731.17062787428
750,0.05,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,1,reg:squarederror,hist,True,65339.39748157832
750,0.05,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,2,reg:squarederror,hist,True,61842.78454643741
750,0.05,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,3,reg:squarederror,hist,True,63224.00753206039
750,0.05,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,0,4,reg:squarederror,hist,True,63038.19560797408
750,0.05,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,0,reg:squarederror,hist,True,67642.37584560807
750,0.05,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,1,reg:squarederror,hist,True,65025.97588411104
750,0.05,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,2,reg:squarederror,hist,True,61622.22532243318
750,0.05,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,3,reg:squarederror,hist,True,63351.16252951328
750,0.05,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,1,4,reg:squarederror,hist,True,62652.75392388863
750,0.05,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,0,reg:squarederror,hist,True,67432.34647673169
750,0.05,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,1,reg:squarederror,hist,True,64950.47843570427
750,0.05,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,2,reg:squarederror,hist,True,61627.98739442596
750,0.05,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,3,reg:squarederror,hist,True,63312.80449728456
750,0.05,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,8,2,4,reg:squarederror,hist,True,62713.882925499165
750,0.05,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,0,0,reg:squarederror,hist,True,76789.71441939748
750,0.05,10,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,0,1,reg:squarederror,hist,True,67831.687847469
750,0.05,10,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,0,2,reg:squarederror,hist,True,66565.26813521296
750,0.05,10,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,0,3,reg:squarederror,hist,True,66305.38697211932
750,0.05,10,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,0,4,reg:squarederror,hist,True,66044.2879706211
750,0.05,10,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,1,0,reg:squarederror,hist,True,76713.88194354932
750,0.05,10,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,1,1,reg:squarederror,hist,True,68207.08896474277
750,0.05,10,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,1,2,reg:squarederror,hist,True,66576.63121129764
750,0.05,10,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,1,3,reg:squarederror,hist,True,66672.69063987253
750,0.05,10,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,1,4,reg:squarederror,hist,True,65814.13870234086
750,0.05,10,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,2,0,reg:squarederror,hist,True,76541.87622386498
750,0.05,10,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,2,1,reg:squarederror,hist,True,67175.67416820458
750,0.05,10,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,2,2,reg:squarederror,hist,True,66578.80816986893
750,0.05,10,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,2,3,reg:squarederror,hist,True,67232.71705941067
750,0.05,10,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,10,2,4,reg:squarederror,hist,True,66171.44556597153
750,0.05,10,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,10,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,0,0,reg:squarederror,hist,True,85176.13823231544
750,0.05,12,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,0,1,reg:squarederror,hist,True,71726.35089356858
750,0.05,12,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,0,2,reg:squarederror,hist,True,68522.23738153653
750,0.05,12,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,0,3,reg:squarederror,hist,True,68622.38750830747
750,0.05,12,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,0,4,reg:squarederror,hist,True,67990.24537838963
750,0.05,12,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,1,0,reg:squarederror,hist,True,85142.54267633075
750,0.05,12,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,1,1,reg:squarederror,hist,True,71525.30659090212
750,0.05,12,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,1,2,reg:squarederror,hist,True,68571.42816262809
750,0.05,12,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,1,3,reg:squarederror,hist,True,68705.62972867505
750,0.05,12,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,1,4,reg:squarederror,hist,True,67900.91504161773
750,0.05,12,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,2,0,reg:squarederror,hist,True,85114.65266103507
750,0.05,12,2,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,2,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,2,1,reg:squarederror,hist,True,71721.82364071225
750,0.05,12,2,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,2,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,2,2,reg:squarederror,hist,True,68531.36923249757
750,0.05,12,2,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,2,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,2,3,reg:squarederror,hist,True,68558.14245655907
750,0.05,12,2,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,2,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.05,12,2,4,reg:squarederror,hist,True,67717.01054179983
750,0.05,12,2,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.05,12,2,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,0,0,reg:squarederror,hist,True,65087.002307898314
750,0.07,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,0,1,reg:squarederror,hist,True,63564.08408642103
750,0.07,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,0,2,reg:squarederror,hist,True,62176.66465703558
750,0.07,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,0,3,reg:squarederror,hist,True,62332.379087847294
750,0.07,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,0,4,reg:squarederror,hist,True,63314.467384699965
750,0.07,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,1,0,reg:squarederror,hist,True,65120.98391995892
750,0.07,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,1,1,reg:squarederror,hist,True,63430.478304831195
750,0.07,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,1,2,reg:squarederror,hist,True,62975.54841218759
750,0.07,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,1,3,reg:squarederror,hist,True,62481.191972943925
750,0.07,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,1,4,reg:squarederror,hist,True,63265.720043486544
750,0.07,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
750,0.07,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
750,0.07,6,2,0,reg:squarederror,hist,True,64937.459950057535
