n_estimators,learning_rate,max_depth,reg_alpha,reg_lambda,objective,tree_method,enable_categorical,RMSE
200,0.04,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,0,1,reg:squarederror,hist,True,67053.85013304632
200,0.04,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,0,2,reg:squarederror,hist,True,64881.23353192962
200,0.04,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,0,3,reg:squarederror,hist,True,66465.44466682605
200,0.04,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,0,4,reg:squarederror,hist,True,66556.45155668155
200,0.04,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,1,0,reg:squarederror,hist,True,69329.25629337537
200,0.04,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,1,1,reg:squarederror,hist,True,67053.83769036813
200,0.04,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,1,2,reg:squarederror,hist,True,64881.237134463096
200,0.04,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,1,3,reg:squarederror,hist,True,66465.44580913961
200,0.04,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,1,4,reg:squarederror,hist,True,66761.52696950456
200,0.04,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,2,0,reg:squarederror,hist,True,69370.0392116565
200,0.04,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,2,1,reg:squarederror,hist,True,67053.8413021098
200,0.04,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,2,2,reg:squarederror,hist,True,64881.23690240189
200,0.04,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,2,3,reg:squarederror,hist,True,66465.4613388755
200,0.04,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.04,8,2,4,reg:squarederror,hist,True,66809.92229283512
200,0.04,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.04,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,0,0,reg:squarederror,hist,True,75387.0522581684
200,0.05,3,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,0,1,reg:squarederror,hist,True,77105.57464665464
200,0.05,3,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,0,2,reg:squarederror,hist,True,75337.54555051126
200,0.05,3,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,0,3,reg:squarederror,hist,True,76577.1363782662
200,0.05,3,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,0,4,reg:squarederror,hist,True,76335.8704711786
200,0.05,3,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,1,0,reg:squarederror,hist,True,75387.05520928872
200,0.05,3,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,1,1,reg:squarederror,hist,True,77105.57974036154
200,0.05,3,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,1,2,reg:squarederror,hist,True,75337.55149014536
200,0.05,3,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,1,3,reg:squarederror,hist,True,76577.14133475904
200,0.05,3,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,1,4,reg:squarederror,hist,True,76335.87241337965
200,0.05,3,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,2,0,reg:squarederror,hist,True,75387.05654782461
200,0.05,3,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,2,1,reg:squarederror,hist,True,77105.57932238186
200,0.05,3,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,2,2,reg:squarederror,hist,True,75337.55026265803
200,0.05,3,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,2,3,reg:squarederror,hist,True,76577.1398106201
200,0.05,3,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,3,2,4,reg:squarederror,hist,True,76335.87711838348
200,0.05,3,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,3,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,0,0,reg:squarederror,hist,True,70341.42724477588
200,0.05,4,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,0,1,reg:squarederror,hist,True,70056.9822227202
200,0.05,4,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,0,2,reg:squarederror,hist,True,70602.2902183249
200,0.05,4,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,0,3,reg:squarederror,hist,True,70513.87310425959
200,0.05,4,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,0,4,reg:squarederror,hist,True,70435.5156966646
200,0.05,4,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,1,0,reg:squarederror,hist,True,70341.42685666402
200,0.05,4,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,1,1,reg:squarederror,hist,True,70056.98337515298
200,0.05,4,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,1,2,reg:squarederror,hist,True,70602.29359806658
200,0.05,4,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,1,3,reg:squarederror,hist,True,70513.87603320104
200,0.05,4,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,1,4,reg:squarederror,hist,True,70435.51248126586
200,0.05,4,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,2,0,reg:squarederror,hist,True,70341.43109455559
200,0.05,4,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,2,1,reg:squarederror,hist,True,70056.98837665454
200,0.05,4,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,2,2,reg:squarederror,hist,True,70602.29604789568
200,0.05,4,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,2,3,reg:squarederror,hist,True,70513.8777193779
200,0.05,4,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,4,2,4,reg:squarederror,hist,True,70435.52169283565
200,0.05,4,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,4,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,0,0,reg:squarederror,hist,True,67601.08474695012
200,0.05,5,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,0,1,reg:squarederror,hist,True,67605.4338460026
200,0.05,5,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,0,2,reg:squarederror,hist,True,67732.87864088229
200,0.05,5,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,0,3,reg:squarederror,hist,True,67460.82529264473
200,0.05,5,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,0,4,reg:squarederror,hist,True,68448.56322534186
200,0.05,5,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,1,0,reg:squarederror,hist,True,68170.91701957925
200,0.05,5,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,1,1,reg:squarederror,hist,True,67605.43686230405
200,0.05,5,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,1,2,reg:squarederror,hist,True,67732.88660575444
200,0.05,5,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,1,3,reg:squarederror,hist,True,67460.83088869754
200,0.05,5,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,1,4,reg:squarederror,hist,True,68448.55932737743
200,0.05,5,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,2,0,reg:squarederror,hist,True,68170.92006325463
200,0.05,5,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,2,1,reg:squarederror,hist,True,67605.43962302484
200,0.05,5,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,2,2,reg:squarederror,hist,True,67732.88928982998
200,0.05,5,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,2,3,reg:squarederror,hist,True,67460.83360905718
200,0.05,5,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,5,2,4,reg:squarederror,hist,True,68448.56126417826
200,0.05,5,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,5,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,0,0,reg:squarederror,hist,True,67873.58648353741
200,0.05,6,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,0,1,reg:squarederror,hist,True,66002.27651977277
200,0.05,6,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,0,2,reg:squarederror,hist,True,66635.4488909229
200,0.05,6,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,0,3,reg:squarederror,hist,True,66222.35239354365
200,0.05,6,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,0,4,reg:squarederror,hist,True,66288.85898642485
200,0.05,6,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,1,0,reg:squarederror,hist,True,67873.5873748308
200,0.05,6,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,1,1,reg:squarederror,hist,True,66002.28499411563
200,0.05,6,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,1,2,reg:squarederror,hist,True,66635.45364507791
200,0.05,6,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,1,3,reg:squarederror,hist,True,66222.35678410485
200,0.05,6,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,1,4,reg:squarederror,hist,True,66288.86445933853
200,0.05,6,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,2,0,reg:squarederror,hist,True,67873.5879255232
200,0.05,6,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,2,1,reg:squarederror,hist,True,66002.29116266724
200,0.05,6,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,2,2,reg:squarederror,hist,True,66635.46037433857
200,0.05,6,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,2,3,reg:squarederror,hist,True,66222.36248065619
200,0.05,6,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,6,2,4,reg:squarederror,hist,True,66288.8687227563
200,0.05,6,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,6,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,0,0,reg:squarederror,hist,True,66854.4316939006
200,0.05,7,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,0,1,reg:squarederror,hist,True,65239.7627793216
200,0.05,7,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,0,2,reg:squarederror,hist,True,63465.66379738658
200,0.05,7,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,0,3,reg:squarederror,hist,True,65108.965179851155
200,0.05,7,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,0,4,reg:squarederror,hist,True,65325.44202480829
200,0.05,7,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,1,0,reg:squarederror,hist,True,67061.22225967614
200,0.05,7,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,1,1,reg:squarederror,hist,True,65239.778244662004
200,0.05,7,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,1,2,reg:squarederror,hist,True,63385.65734237475
200,0.05,7,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,1,3,reg:squarederror,hist,True,65108.96733072615
200,0.05,7,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,1,4,reg:squarederror,hist,True,65325.45107399124
200,0.05,7,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,2,0,reg:squarederror,hist,True,66782.6242384478
200,0.05,7,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,2,1,reg:squarederror,hist,True,65275.591947267414
200,0.05,7,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,2,2,reg:squarederror,hist,True,63385.66423637228
200,0.05,7,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,2,3,reg:squarederror,hist,True,65108.96690261193
200,0.05,7,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,7,2,4,reg:squarederror,hist,True,65325.482023546356
200,0.05,7,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,7,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,0,0,reg:squarederror,hist,True,68839.81198103342
200,0.05,8,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,0,1,reg:squarederror,hist,True,66397.05867961454
200,0.05,8,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,0,2,reg:squarederror,hist,True,63822.40369211451
200,0.05,8,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,0,3,reg:squarederror,hist,True,65558.42946960263
200,0.05,8,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,0,4,reg:squarederror,hist,True,65293.12582973264
200,0.05,8,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,1,0,reg:squarederror,hist,True,68839.85230633896
200,0.05,8,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,1,1,reg:squarederror,hist,True,66376.2195930718
200,0.05,8,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,1,2,reg:squarederror,hist,True,63822.41393167652
200,0.05,8,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,1,3,reg:squarederror,hist,True,65558.4233167126
200,0.05,8,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,1,4,reg:squarederror,hist,True,65293.13571650305
200,0.05,8,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,2,0,reg:squarederror,hist,True,68810.48449262424
200,0.05,8,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,2,1,reg:squarederror,hist,True,66376.2262455085
200,0.05,8,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,2,2,reg:squarederror,hist,True,63822.428104682316
200,0.05,8,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,2,3,reg:squarederror,hist,True,65558.61001669946
200,0.05,8,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.05,8,2,4,reg:squarederror,hist,True,65293.145943364296
200,0.05,8,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.05,8,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,0,0,reg:squarederror,hist,True,73943.21838919324
200,0.06,3,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,0,1,reg:squarederror,hist,True,74504.2209110343
200,0.06,3,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,0,2,reg:squarederror,hist,True,74165.14290416546
200,0.06,3,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,0,3,reg:squarederror,hist,True,73950.11184721948
200,0.06,3,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,0,4,reg:squarederror,hist,True,74000.32989925903
200,0.06,3,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,1,0,reg:squarederror,hist,True,73943.2207092716
200,0.06,3,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,1,1,reg:squarederror,hist,True,74504.22286135121
200,0.06,3,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,1,2,reg:squarederror,hist,True,74165.14811588475
200,0.06,3,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,1,3,reg:squarederror,hist,True,73950.11465337123
200,0.06,3,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,1,4,reg:squarederror,hist,True,74000.33508630017
200,0.06,3,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,2,0,reg:squarederror,hist,True,73943.2221609915
200,0.06,3,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,2,1,reg:squarederror,hist,True,74504.22559286721
200,0.06,3,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,2,2,reg:squarederror,hist,True,74165.15331662403
200,0.06,3,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,2,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,2,3,reg:squarederror,hist,True,73950.12180959777
200,0.06,3,2,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,2,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,3,2,4,reg:squarederror,hist,True,74000.33650577693
200,0.06,3,2,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,3,2,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,0,0,reg:squarederror,hist,True,68336.58693878296
200,0.06,4,0,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,0,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,0,1,reg:squarederror,hist,True,68936.83224285035
200,0.06,4,0,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,0,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,0,2,reg:squarederror,hist,True,69248.85869721115
200,0.06,4,0,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,0,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,0,3,reg:squarederror,hist,True,68944.46937190354
200,0.06,4,0,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,0,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,0,4,reg:squarederror,hist,True,69458.135519523
200,0.06,4,0,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,0,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,1,0,reg:squarederror,hist,True,68336.59548493163
200,0.06,4,1,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,1,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,1,1,reg:squarederror,hist,True,68936.83448155962
200,0.06,4,1,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,1,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,1,2,reg:squarederror,hist,True,69248.85932430298
200,0.06,4,1,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,1,2,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,1,3,reg:squarederror,hist,True,68944.47275226846
200,0.06,4,1,3,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,1,3,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,1,4,reg:squarederror,hist,True,69458.13729354717
200,0.06,4,1,4,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,1,4,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,2,0,reg:squarederror,hist,True,68336.59719769865
200,0.06,4,2,0,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,2,0,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,2,1,reg:squarederror,hist,True,68936.8366200453
200,0.06,4,2,1,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,2,1,reg:squaredlogerror,hist,True,575992.0538345638
200,0.06,4,2,2,reg:squarederror,hist,True,69248.86037334193
200,0.06,4,2,2,reg:pseudohubererror,hist,True,4689940556.248134
200,0.06,4,2,2,reg:squaredlogerror,hist,True,575992.0538345638
